City,State,Wind Speed,Date
MUSKEGON,MI,11.2,2022-11-01
DULUTH,MN,10.6,2022-11-01
INTERNATIONAL FALLS,MN,8.1,2022-11-01
ROCHESTER,MN,13.2,2022-11-01
SAINT CLOUD,MN,8.7,2022-11-01
JACKSON,MS,6.1,2022-11-01
MERIDIAN,MS,5.8,2022-11-01
TUPELO,MS,6.6,2022-11-01
COLUMBIA,MO,10.4,2022-11-01
KANSAS CITY,MO,11.0,2022-11-01
SPRINGFIELD,MO,10.0,2022-11-01
BILLINGS,MT,11.9,2022-11-01
GLASGOW,MT,9.7,2022-11-01
GREAT FALLS,MT,13.7,2022-11-01
HAVRE,MT,9.9,2022-11-01
HELENA,MT,6.3,2022-11-01
KALISPELL,MT,4.8,2022-11-01
MISSOULA,MT,4.4,2022-11-01
GRAND ISLAND,NE,11.3,2022-11-01
LINCOLN,NE,9.8,2022-11-01
NORFOLK,NE,10.8,2022-11-01
NORTH PLATTE,NE,8.7,2022-11-01
OMAHA,NE,10.4,2022-11-01
SCOTTSBLUFF,NE,9.4,2022-11-01
VALENTINE,NE,9.6,2022-11-01
ELKO,NV,5.0,2022-11-01
ELY,NV,9.0,2022-11-01
LAS VEGAS,NV,6.9,2022-11-01
RENO,NV,5.1,2022-11-01
WINNEMUCCA,NV,7.0,2022-11-01
CONCORD,NH,5.9,2022-11-01
ATLANTIC CITY,NJ,8.7,2022-11-01
NEWARK,NJ,10.0,2022-11-01
ALBUQUERQUE,NM,7.3,2022-11-01
CLAYTON,NM,12.0,2022-11-01
ROSWELL,NM,7.6,2022-11-01
ALBANY,NY,8.2,2022-11-01
BINGHAMTON,NY,9.3,2022-11-01
BUFFALO,NY,11.0,2022-11-01
ISLIP,NY,9.3,2022-11-01
NEW YORK JFK AP,NY,11.7,2022-11-01
ROCHESTER,NY,9.4,2022-11-01
SYRACUSE,NY,9.1,2022-11-01
ASHEVILLE,NC,7.1,2022-11-01
CAPE HATTERAS,NC,9.4,2022-11-01
CHARLOTTE,NC,5.9,2022-11-01
RALEIGH,NC,5.7,2022-11-01
WILMINGTON,NC,7.1,2022-11-01
BISMARCK,ND,9.0,2022-11-01
FARGO,ND,11.5,2022-11-01
GRAND FORKS,ND,10.6,2022-11-01
WILLISTON,ND,8.6,2022-11-01
AKRON,OH,10.0,2022-11-01
CINCINNATI,OH,8.9,2022-11-01
CLEVELAND,OH,10.6,2022-11-01
COLUMBUS,OH,8.1,2022-11-01
DAYTON,OH,10.3,2022-11-01
MANSFIELD,OH,10.8,2022-11-01
TOLEDO,OH,9.4,2022-11-01
YOUNGSTOWN,OH,9.4,2022-11-01
OKLAHOMA CITY,OK,11.9,2022-11-01
TULSA,OK,9.7,2022-11-01
ASTORIA,OR,8.1,2022-11-01
BURNS,OR,5.4,2022-11-01
EUGENE,OR,6.9,2022-11-01
MEDFORD,OR,3.0,2022-11-01
PENDLETON,OR,7.5,2022-11-01
PORTLAND,OR,7.9,2022-11-01
SALEM,OR,7.0,2022-11-01
SEXTON SUMMIT,OR,10.4,2022-11-01
ALLENTOWN,PA,7.4,2022-11-01
ERIE,PA,11.6,2022-11-01
PHILADELPHIA,PA,9.3,2022-11-01
PITTSBURGH,PA,8.1,2022-11-01
AVOCA,PA,7.2,2022-11-01
WILLIAMSPORT,PA,6.7,2022-11-01
PROVIDENCE,RI,9.1,2022-11-01
CHARLESTON,SC,7.3,2022-11-01
COLUMBIA,SC,5.3,2022-11-01
ABERDEEN,SD,10.5,2022-11-01
HURON,SD,10.5,2022-11-01
RAPID CITY,SD,10.3,2022-11-01
SIOUX FALLS,SD,10.3,2022-11-01
CHATTANOOGA,TN,4.7,2022-11-01
KNOXVILLE,TN,5.5,2022-11-01
MEMPHIS,TN,8.0,2022-11-01
NASHVILLE,TN,7.2,2022-11-01
ABILENE,TX,10.8,2022-11-01
AMARILLO,TX,12.7,2022-11-01
AUSTIN,TX,6.2,2022-11-01
BROWNSVILLE,TX,9.4,2022-11-01
CORPUS CHRISTI,TX,11.5,2022-11-01
DALLAS,TX,8.9,2022-11-01
DEL RIO,TX,7.4,2022-11-01
EL PASO,TX,7.3,2022-11-01
GALVESTON,TX,11.1,2022-11-01
HOUSTON,TX,7.4,2022-11-01
LUBBOCK,TX,11.5,2022-11-01
PORT ARTHUR,TX,8.8,2022-11-01
SAN ANGELO,TX,9.3,2022-11-01
SAN ANTONIO,TX,7.5,2022-11-01
VICTORIA,TX,8.9,2022-11-01
WACO,TX,9.7,2022-11-01
WICHITA FALLS,TX,11.1,2022-11-01
SALT LAKE CITY,UT,7.5,2022-11-01
BURLINGTON,VT,9.1,2022-11-01
LYNCHBURG,VA,5.5,2022-11-01
NORFOLK,VA,9.2,2022-11-01
RICHMOND,VA,7.4,2022-11-01
ROANOKE,VA,6.5,2022-11-01
WALLOPS ISLAND,VA,8.6,2022-11-01
OLYMPIA,WA,6.3,2022-11-01
QUILLAYUTE,WA,6.0,2022-11-01
SEATTLE,WA,8.4,2022-11-01
SPOKANE,WA,8.7,2022-11-01
WALLA WALLA,WA,7.4,2022-11-01
YAKIMA,WA,5.0,2022-11-01
BECKLEY,WV,7.6,2022-11-01
CHARLESTON,WV,4.6,2022-11-01
ELKINS,WV,5.0,2022-11-01
HUNTINGTON,WV,6.0,2022-11-01
GREEN BAY,WI,9.4,2022-11-01
LA CROSSE,WI,9.3,2022-11-01
MADISON,WI,8.8,2022-11-01
MILWAUKEE,WI,10.8,2022-11-01
CASPER,WY,13.8,2022-11-01
CHEYENNE,WY,13.1,2022-11-01
LANDER,WY,5.3,2022-11-01
SHERIDAN,WY,6.7,2022-11-01
GUAM,PC,10.6,2022-11-01
KOROR,PC,5.5,2022-11-01
SAN JUAN,PR,6.7,2022-11-01
BIRMINGHAM,AL,6.5,2022-12-01
HUNTSVILLE,AL,7.9,2022-12-01
MOBILE,AL,8.1,2022-12-01
MONTGOMERY,AL,6.5,2022-12-01
ANCHORAGE,AK,6.3,2022-12-01
ANNETTE,AK,9.0,2022-12-01
BARROW,AK,13.1,2022-12-01
BETHEL,AK,12.9,2022-12-01
BETTLES,AK,4.7,2022-12-01
BIG DELTA,AK,12.5,2022-12-01
COLD BAY,AK,17.2,2022-12-01
FAIRBANKS,AK,2.3,2022-12-01
GULKANA,AK,3.3,2022-12-01
HOMER,AK,7.3,2022-12-01
JUNEAU,AK,7.9,2022-12-01
KING SALMON,AK,9.7,2022-12-01
KODIAK,AK,12.4,2022-12-01
KOTZEBUE,AK,12.6,2022-12-01
MCGRATH,AK,2.8,2022-12-01
NOME,AK,10.2,2022-12-01
TALKEETNA,AK,4.9,2022-12-01
VALDEZ,AK,6.8,2022-12-01
YAKUTAT,AK,6.2,2022-12-01
FLAGSTAFF,AZ,6.0,2022-12-01
PHOENIX,AZ,4.7,2022-12-01
TUCSON,AZ,6.9,2022-12-01
WINSLOW,AZ,6.2,2022-12-01
FORT SMITH,AR,7.5,2022-12-01
LITTLE ROCK,AR,7.3,2022-12-01
BAKERSFIELD,CA,4.9,2022-12-01
BISHOP,CA,7.0,2022-12-01
BLUE CANYON,CA,6.1,2022-12-01
FRESNO,CA,4.0,2022-12-01
LONG BEACH,CA,4.4,2022-12-01
LOS ANGELES,CA,1.4,2022-12-01
REDDING,CA,5.8,2022-12-01
SACRAMENTO,CA,5.2,2022-12-01
SAN DIEGO,CA,4.9,2022-12-01
SAN FRANCISCO,CA,7.2,2022-12-01
SANTA BARBARA,CA,4.3,2022-12-01
SANTA MARIA,CA,6.2,2022-12-01
STOCKTON,CA,6.6,2022-12-01
ALAMOSA,CO,5.3,2022-12-01
COLORADO SPRINGS,CO,8.7,2022-12-01
DENVER,CO,7.1,2022-12-01
GRAND JUNCTION,CO,5.3,2022-12-01
PUEBLO,CO,6.9,2022-12-01
BRIDGEPORT,CT,9.9,2022-12-01
HARTFORD,CT,8.0,2022-12-01
WILMINGTON,DE,8.7,2022-12-01
WASHINGTON DULLES,DC,7.0,2022-12-01
DAYTONA BEACH,FL,6.7,2022-12-01
FORT MYERS,FL,7.0,2022-12-01
GAINESVILLE,FL,5.8,2022-12-01
JACKSONVILLE,FL,6.4,2022-12-01
KEY WEST,FL,10.6,2022-12-01
MIAMI,FL,8.3,2022-12-01
ORLANDO,FL,7.7,2022-12-01
PENSACOLA,FL,8.1,2022-12-01
TALLAHASSEE,FL,5.4,2022-12-01
TAMPA,FL,6.7,2022-12-01
VERO BEACH,FL,8.0,2022-12-01
WEST PALM BEACH,FL,9.6,2022-12-01
ATHENS,GA,6.5,2022-12-01
ATLANTA,GA,8.8,2022-12-01
AUGUSTA,GA,5.4,2022-12-01
COLUMBUS,GA,6.0,2022-12-01
MACON,GA,6.0,2022-12-01
SAVANNAH,GA,6.7,2022-12-01
HILO,HI,6.5,2022-12-01
HONOLULU,HI,9.3,2022-12-01
KAHULUI,HI,11.0,2022-12-01
LIHUE,HI,12.7,2022-12-01
BOISE,ID,6.9,2022-12-01
LEWISTON,ID,6.0,2022-12-01
POCATELLO,ID,9.1,2022-12-01
CHICAGO,IL,10.4,2022-12-01
MOLINE,IL,9.1,2022-12-01
PEORIA,IL,8.9,2022-12-01
ROCKFORD,IL,9.6,2022-12-01
SPRINGFIELD,IL,10.4,2022-12-01
EVANSVILLE,IN,7.5,2022-12-01
FORT WAYNE,IN,10.3,2022-12-01
INDIANAPOLIS,IN,10.3,2022-12-01
SOUTH BEND,IN,10.2,2022-12-01
DES MOINES,IA,10.2,2022-12-01
DUBUQUE,IA,10.9,2022-12-01
SIOUX CITY,IA,10.7,2022-12-01
WATERLOO,IA,10.1,2022-12-01
CONCORDIA,KS,10.6,2022-12-01
DODGE CITY,KS,12.4,2022-12-01
GOODLAND,KS,11.7,2022-12-01
TOPEKA,KS,7.9,2022-12-01
WICHITA,KS,10.8,2022-12-01
JACKSON,KY,5.7,2022-12-01
LEXINGTON,KY,8.8,2022-12-01
LOUISVILLE,KY,8.3,2022-12-01
PADUCAH,KY,7.8,2022-12-01
BATON ROUGE,LA,6.7,2022-12-01
LAKE CHARLES,LA,8.5,2022-12-01
NEW ORLEANS,LA,8.7,2022-12-01
SHREVEPORT,LA,7.6,2022-12-01
CARIBOU,ME,8.2,2022-12-01
PORTLAND,ME,8.0,2022-12-01
BALTIMORE,MD,7.4,2022-12-01
BOSTON,MA,12.3,2022-12-01
WORCESTER,MA,11.3,2022-12-01
ALPENA,MI,8.0,2022-12-01
DETROIT,MI,10.5,2022-12-01
FLINT,MI,9.8,2022-12-01
GRAND RAPIDS,MI,10.3,2022-12-01
HOUGHTON LAKE,MI,8.8,2022-12-01
LANSING,MI,10.1,2022-12-01
MUSKEGON,MI,11.0,2022-12-01
DULUTH,MN,10.4,2022-12-01
INTERNATIONAL FALLS,MN,7.5,2022-12-01
ROCHESTER,MN,13.0,2022-12-01
SAINT CLOUD,MN,8.2,2022-12-01
JACKSON,MS,6.8,2022-12-01
MERIDIAN,MS,6.4,2022-12-01
TUPELO,MS,7.1,2022-12-01
COLUMBIA,MO,10.2,2022-12-01
KANSAS CITY,MO,10.5,2022-12-01
SPRINGFIELD,MO,10.0,2022-12-01
BILLINGS,MT,12.9,2022-12-01
GLASGOW,MT,9.4,2022-12-01
GREAT FALLS,MT,14.0,2022-12-01
HAVRE,MT,10.0,2022-12-01
HELENA,MT,5.6,2022-12-01
KALISPELL,MT,4.0,2022-12-01
MISSOULA,MT,4.0,2022-12-01
GRAND ISLAND,NE,11.1,2022-12-01
LINCOLN,NE,9.2,2022-12-01
NORFOLK,NE,10.7,2022-12-01
NORTH PLATTE,NE,8.3,2022-12-01
OMAHA,NE,10.2,2022-12-01
SCOTTSBLUFF,NE,9.4,2022-12-01
VALENTINE,NE,9.4,2022-12-01
ELKO,NV,4.8,2022-12-01
ELY,NV,9.0,2022-12-01
LAS VEGAS,NV,6.6,2022-12-01
RENO,NV,4.9,2022-12-01
WINNEMUCCA,NV,7.0,2022-12-01
CONCORD,NH,6.3,2022-12-01
ATLANTIC CITY,NJ,9.0,2022-12-01
NEWARK,NJ,10.3,2022-12-01
ALBUQUERQUE,NM,6.9,2022-12-01
CLAYTON,NM,11.8,2022-12-01
ROSWELL,NM,7.2,2022-12-01
ALBANY,NY,8.4,2022-12-01
BINGHAMTON,NY,9.5,2022-12-01
BUFFALO,NY,11.5,2022-12-01
ISLIP,NY,9.6,2022-12-01
NEW YORK JFK AP,NY,12.3,2022-12-01
ROCHESTER,NY,9.9,2022-12-01
SYRACUSE,NY,9.4,2022-12-01
ASHEVILLE,NC,7.7,2022-12-01
CAPE HATTERAS,NC,9.7,2022-12-01
CHARLOTTE,NC,6.1,2022-12-01
RALEIGH,NC,6.1,2022-12-01
WILMINGTON,NC,7.3,2022-12-01
BISMARCK,ND,9.0,2022-12-01
FARGO,ND,11.3,2022-12-01
GRAND FORKS,ND,10.7,2022-12-01
WILLISTON,ND,8.6,2022-12-01
AKRON,OH,10.3,2022-12-01
CINCINNATI,OH,9.1,2022-12-01
CLEVELAND,OH,10.7,2022-12-01
COLUMBUS,OH,8.5,2022-12-01
DAYTON,OH,10.5,2022-12-01
MANSFIELD,OH,10.9,2022-12-01
TOLEDO,OH,9.6,2022-12-01
YOUNGSTOWN,OH,9.7,2022-12-01
OKLAHOMA CITY,OK,11.3,2022-12-01
TULSA,OK,9.1,2022-12-01
ASTORIA,OR,8.4,2022-12-01
BURNS,OR,5.0,2022-12-01
EUGENE,OR,7.0,2022-12-01
MEDFORD,OR,3.1,2022-12-01
PENDLETON,OR,7.0,2022-12-01
PORTLAND,OR,9.1,2022-12-01
SALEM,OR,6.9,2022-12-01
SEXTON SUMMIT,OR,11.0,2022-12-01
ALLENTOWN,PA,7.8,2022-12-01
ERIE,PA,11.8,2022-12-01
PHILADELPHIA,PA,9.7,2022-12-01
PITTSBURGH,PA,8.6,2022-12-01
AVOCA,PA,7.4,2022-12-01
WILLIAMSPORT,PA,7.1,2022-12-01
PROVIDENCE,RI,9.3,2022-12-01
CHARLESTON,SC,7.5,2022-12-01
COLUMBIA,SC,5.8,2022-12-01
ABERDEEN,SD,10.4,2022-12-01
HURON,SD,10.5,2022-12-01
RAPID CITY,SD,10.1,2022-12-01
SIOUX FALLS,SD,10.0,2022-12-01
CHATTANOOGA,TN,5.3,2022-12-01
KNOXVILLE,TN,6.1,2022-12-01
MEMPHIS,TN,8.6,2022-12-01
NASHVILLE,TN,7.8,2022-12-01
ABILENE,TX,10.5,2022-12-01
AMARILLO,TX,12.2,2022-12-01
AUSTIN,TX,6.3,2022-12-01
BROWNSVILLE,TX,9.7,2022-12-01
CORPUS CHRISTI,TX,11.6,2022-12-01
DALLAS,TX,8.7,2022-12-01
DEL RIO,TX,7.0,2022-12-01
EL PASO,TX,7.2,2022-12-01
GALVESTON,TX,11.4,2022-12-01
HOUSTON,TX,7.6,2022-12-01
LUBBOCK,TX,11.4,2022-12-01
PORT ARTHUR,TX,9.2,2022-12-01
SAN ANGELO,TX,9.3,2022-12-01
SAN ANTONIO,TX,7.4,2022-12-01
VICTORIA,TX,9.3,2022-12-01
WACO,TX,9.5,2022-12-01
WICHITA FALLS,TX,10.6,2022-12-01
SALT LAKE CITY,UT,6.9,2022-12-01
BURLINGTON,VT,8.9,2022-12-01
LYNCHBURG,VA,5.7,2022-12-01
NORFOLK,VA,9.4,2022-12-01
RICHMOND,VA,7.5,2022-12-01
ROANOKE,VA,7.1,2022-12-01
WALLOPS ISLAND,VA,8.5,2022-12-01
OLYMPIA,WA,5.9,2022-12-01
QUILLAYUTE,WA,6.0,2022-12-01
SEATTLE,WA,8.4,2022-12-01
SPOKANE,WA,7.9,2022-12-01
WALLA WALLA,WA,7.1,2022-12-01
YAKIMA,WA,4.1,2022-12-01
BECKLEY,WV,8.0,2022-12-01
CHARLESTON,WV,5.2,2022-12-01
ELKINS,WV,5.4,2022-12-01
HUNTINGTON,WV,6.3,2022-12-01
GREEN BAY,WI,9.2,2022-12-01
LA CROSSE,WI,8.6,2022-12-01
MADISON,WI,8.4,2022-12-01
MILWAUKEE,WI,10.6,2022-12-01
CASPER,WY,15.1,2022-12-01
CHEYENNE,WY,13.7,2022-12-01
LANDER,WY,4.8,2022-12-01
SHERIDAN,WY,6.7,2022-12-01
GUAM,PC,11.9,2022-12-01
KOROR,PC,6.0,2022-12-01
SAN JUAN,PR,7.6,2022-12-01
